@relation alphaLeft

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z}

@data
-38.786484,-26.714897,13.259045,23.44405,19.62262,-41.000553,16.305363,28.83688,40.200153,20.433624,-13.819229,-41.667213,18.73042,-51.425476,1.0272846,-11.715122,-61.116405,-49.264076,24.631851,-11.910767,-9.109211,-23.759079,5.962824,-9.16561,-31.387287,-54.85192,10.795303,3.0232563,-44.601845,-32.01573,-36.72077,-49.732185,28.943336,-46.039955,-6.1497784,-18.927801,4.248535,-14.19445,12.396106,-17.038677,-59.300278,25.948296,-41.488426,-50.884506,-2.2766228,-3.9262543,-24.759258,-34.04281,-26.656748,-37.061996,49.6753,3.7747803,17.379097,-25.2056,-53.901985,2.6539593,-14.791107,-31.314404,-18.986393,-61.033882,a
-36.92517,-20.78195,3.883751,33.040825,-0.57211304,-35.702667,27.634586,39.953384,42.99789,6.1647186,-6.1100864,-33.67044,18.91172,-58.93718,8.864311,-11.9587555,-56.73908,-45.96434,-3.5625916,-5.4368725,-16.266306,-13.093338,11.27941,-2.51013,-28.949394,-49.664803,13.642288,7.1241455,-43.35557,-29.016174,-63.326336,-48.019188,25.905209,-64.50921,7.1594467,-21.182913,6.802643,-9.099573,24.090593,-8.577864,-52.758797,34.024796,-32.4205,-46.43554,-8.441263,-2.3106232,-23.601385,-19.334164,-30.308434,-34.68495,41.40238,-1.737854,22.07609,-20.878593,-49.614616,10.439864,-14.215134,-34.029655,-8.635311,-54.205086,a
-37.502533,-9.463385,-7.024061,16.466866,-0.022232056,-85.14966,18.356398,-24.453728,15.168968,7.757431,-63.92446,-26.301193,26.560436,4.826023,27.626125,-3.2230263,-99.33337,-42.497574,-7.19487,1.4560375,-17.063139,-9.842194,33.75577,12.31097,50.470432,-41.739822,-1.7270966,5.7999897,-32.39268,-27.968857,-36.39444,-40.18474,18.274998,-21.585678,23.520699,-22.690636,7.4289246,-2.782093,33.35677,5.7186365,-40.039215,34.714363,-10.459015,-39.451004,-15.223152,-3.054184,-19.812798,7.0833664,-25.132694,-34.707336,16.20685,15.559845,23.218382,-4.699682,-43.390305,19.156984,-16.0943,-32.66202,12.309769,-42.644806,a
-39.138657,-4.7984066,-6.870283,13.097468,2.191864,-85.99857,14.884975,-24.90134,12.364364,9.25705,-64.49829,-27.673645,25.43483,6.281658,26.176842,-0.34145737,-100.41186,-42.030487,-4.535446,6.022702,-14.842279,-8.219437,31.558136,15.251274,51.114403,-39.84044,3.9422455,9.603136,-30.008858,-26.95343,-31.937588,-43.395752,18.539246,-18.30061,27.334337,-23.127861,5.8730774,-2.8988,37.453407,10.234697,-35.164444,38.14821,-7.03389,-35.865723,-15.483904,-5.978531,-18.924196,10.543076,-22.597153,-35.15277,15.158131,15.903137,27.169464,-1.2792244,-41.073868,23.79853,-19.878052,-30.542318,15.758312,-38.898727,a
-39.920197,3.5205002,-7.6726627,10.597048,8.480072,-86.66022,12.809038,-24.736313,9.875007,13.626587,-64.62142,-27.416214,25.948826,9.051956,21.278738,2.567093,-101.58766,-40.077576,3.1440582,13.520939,-12.785412,-5.3414764,28.15953,18.212196,52.364376,-36.55101,10.892075,15.403248,-26.603569,-22.673813,-26.809431,-44.822998,22.518442,-13.9277725,33.8765,-23.552334,4.245865,-2.2481556,43.633396,18.480572,-26.834503,42.815273,-2.5029316,-28.47348,-16.290487,-10.033081,-16.357765,15.006172,-17.61547,-33.195786,13.762981,17.362335,29.615208,5.87772,-34.237,29.456768,-25.465073,-25.84243,22.835567,-29.903595,a
-39.942978,5.528696,-8.175581,10.769109,10.641785,-86.67595,13.178793,-24.510998,9.964223,15.051788,-64.480896,-26.303802,27.09446,10.224037,18.862213,3.8574715,-101.734695,-39.441757,5.78154,14.901021,-11.879152,-4.6048126,27.223228,19.495827,52.916714,-35.57408,12.549438,16.010958,-24.888971,-21.771667,-26.83699,-43.38951,25.300102,-13.214951,35.694324,-23.690302,3.7755127,-1.5195789,44.692245,20.398306,-24.845062,43.10881,-0.31641006,-26.761719,-16.706062,-10.919373,-15.339298,17.111824,-16.187382,-32.703094,14.014299,17.480438,29.375156,7.8192024,-32.791763,30.255642,-26.565613,-24.547905,24.652473,-28.076065,a
-40.285675,3.6752815,-9.285011,13.466259,12.531662,-86.25925,15.97851,-23.850569,12.528187,16.128983,-63.92327,-27.522873,26.026348,11.617125,16.913412,4.854357,-101.39084,-40.213776,7.9580383,12.226591,-11.350668,-6.450577,25.834328,20.507898,53.744995,-36.284058,11.783981,12.749155,-22.920631,-24.090302,-26.374323,-44.29367,24.082048,-12.386438,35.501762,-23.753868,3.6795197,-0.09476471,42.888966,19.119122,-27.230637,40.519836,2.1181202,-29.397278,-17.410347,-10.094055,-15.119825,19.427572,-15.458213,-34.091125,16.269161,16.407944,26.636108,8.931501,-34.787033,27.959284,-25.085709,-25.68398,25.709581,-29.978973,a
-40.36502,-1.6079845,-9.316101,15.406227,11.587967,-86.05909,18.355194,-23.828222,14.198755,15.814468,-63.846596,-30.807785,21.948084,11.54188,18.430029,4.672228,-100.615326,-41.46878,5.6202087,6.9071827,-11.514389,-9.917297,24.665798,20.339727,53.744316,-37.704315,9.237579,7.9594746,-23.11829,-28.385986,-26.13491,-47.35887,17.479914,-12.46751,32.019257,-23.737331,3.7718506,0.32602882,38.69929,14.505018,-32.321396,36.660995,1.8833866,-34.70793,-17.40826,-7.9648438,-16.344212,19.206034,-15.601615,-36.196686,18.203295,14.269241,22.619005,8.753508,-38.189377,23.242762,-21.496567,-28.745068,25.570288,-33.374924,a
-40.090668,-5.610983,-7.7347755,13.757288,9.754044,-86.37343,17.21482,-24.794785,12.553719,15.644745,-64.54301,-32.05153,19.674366,10.231735,21.855341,4.5759315,-99.556854,-41.884506,1.3613434,3.578188,-11.17444,-11.654526,24.934729,20.14883,52.693436,-38.194153,7.693878,5.726475,-24.536896,-31.035934,-27.214874,-48.14778,13.263216,-13.779516,28.274683,-23.743652,3.7038574,-0.56084824,35.637882,10.557333,-35.27095,34.67957,0.13980103,-37.856323,-16.516644,-6.5628967,-17.825495,17.527203,-16.21009,-37.32483,18.11645,12.639954,21.359854,7.5668297,-40.34651,20.508139,-18.97992,-30.904806,24.432083,-35.741074,a
-40.415894,-0.7730217,-6.136078,11.151803,8.063477,-85.84088,17.831423,-25.651012,7.530672,16.727524,-65.23656,-28.985855,22.852034,8.540623,23.833807,3.6235695,-95.83358,-41.04837,-2.5064392,9.5783415,-11.48213,-8.254868,26.765911,19.086353,51.381817,-37.208344,10.262009,12.206198,-26.672636,-26.679535,-28.65236,-45.74849,17.832462,-15.441803,30.675556,-23.605871,3.756012,-2.5395412,40.410885,14.548433,-30.262283,40.18064,-2.5877686,-32.58008,-15.503258,-8.838226,-17.75258,14.862133,-17.355726,-35.393616,14.636687,15.183823,27.595873,5.710785,-37.229218,26.29823,-22.997208,-28.436739,22.57214,-32.714478,a
-40.09778,3.5443249,-8.171185,15.206954,10.305527,-84.561554,23.731094,-24.496128,9.349997,18.68657,-64.35832,-26.43927,26.23933,10.000126,19.812878,3.395649,-93.54886,-40.09427,0.16836548,13.10249,-12.236832,-6.094574,26.78167,19.031422,52.85704,-36.32817,11.270935,14.547535,-25.230244,-23.23816,-28.38908,-43.284805,23.540474,-14.617926,34.45768,-23.65169,4.012985,-1.5124931,43.282974,18.667929,-26.82129,41.834877,-0.70495987,-28.742569,-16.663792,-10.068359,-15.955107,16.734531,-17.188429,-33.58316,14.640592,16.980835,29.155664,6.4770203,-34.920715,29.234314,-25.327087,-25.825205,23.464935,-30.704468,a
-39.83409,6.5067806,-10.207466,20.487139,10.633392,-82.539406,30.590311,-23.248508,12.368472,19.450546,-63.32843,-24.543732,28.786682,12.082417,14.978445,4.3045883,-89.486145,-39.39969,0.34440613,14.840921,-12.007565,-4.8950195,26.006786,20.000488,54.267456,-35.60701,12.005798,14.899026,-22.431423,-21.358139,-26.887037,-41.44789,28.003613,-12.946552,37.473206,-23.694473,4.042282,0.16109467,44.588562,21.63015,-24.750336,41.663742,2.7162018,-26.519775,-17.881588,-10.779861,-14.059263,19.985794,-16.115883,-32.577194,15.654995,17.809647,29.08361,8.216232,-33.72728,30.58093,-26.555023,-23.786755,25.191757,-29.732056,a
-39.956528,6.8731403,-12.10368,21.755072,14.180801,-81.68292,31.573122,-21.900963,14.136899,21.783188,-61.760983,-23.502213,29.969074,14.101307,10.681306,5.460148,-89.38222,-39.605774,4.15477,13.889468,-11.46265,-5.495392,24.382046,21.104877,55.303852,-35.772095,11.867783,12.751768,-19.290932,-21.936432,-26.113058,-40.002396,30.41045,-11.682194,38.858494,-23.6038,4.0037537,2.1505098,43.81658,22.397213,-25.316528,39.515003,6.357132,-27.158295,-18.964487,-10.600479,-12.7120905,23.328533,-14.469706,-32.94124,17.756826,17.54419,26.630648,10.483505,-34.24652,29.406097,-26.220413,-23.26289,27.29224,-30.229614,a
-40.94066,4.346155,-10.638512,21.124762,9.075928,-82.6082,29.980598,-22.815248,14.64357,17.804688,-62.745693,-24.569443,29.050156,14.484905,11.320669,7.848667,-90.35186,-40.00737,-1.7778473,11.37442,-9.047054,-6.337143,23.50688,23.226334,54.551476,-35.161713,14.471649,10.4822235,-17.727234,-25.459824,-25.13291,-41.45526,28.895166,-11.149147,37.42453,-23.789118,2.4352264,2.437542,41.992508,20.296865,-26.297623,37.782593,8.2162895,-29.427307,-18.36461,-10.898422,-13.326105,25.021225,-12.568485,-35.144577,18.865894,15.043198,24.925055,12.404743,-35.523056,27.345667,-25.382141,-24.854391,28.97026,-30.414597,a
-41.096024,-1.8707542,-8.7258,20.397045,0.067596436,-79.878006,29.07625,-24.173643,13.089844,14.398621,-63.94241,-28.47113,24.108353,12.759983,17.11292,7.0490227,-79.44649,-41.235214,-13.374115,6.4596825,-9.270214,-9.641495,23.226522,22.4346,53.539253,-36.418945,12.415573,7.374325,-20.356827,-30.114273,-26.899706,-45.085953,20.619963,-13.025991,32.27234,-23.909628,2.2639008,0.99930954,38.140343,14.4380665,-31.298752,35.621376,5.19442,-34.84439,-17.311485,-8.8758545,-15.973446,22.253357,-13.653852,-37.40193,18.9986,12.547668,22.296772,10.82666,-38.623,22.964762,-21.740326,-28.746998,27.44606,-33.171265,a
-41.088333,-1.8625412,-7.6172447,19.174704,-2.6057587,-77.217514,28.046568,-24.887371,10.466907,13.930054,-64.432465,-28.114594,23.951157,11.760788,19.175287,6.611698,-71.522484,-41.195984,-14.64949,7.1438427,-9.344692,-9.4422455,23.867258,21.961159,52.836563,-36.414566,12.411942,8.654245,-21.765345,-29.736511,-28.0631,-44.635437,20.169006,-14.154186,31.695793,-23.922333,2.3486176,-0.0037593842,38.647373,14.218941,-31.01535,36.79332,3.5090218,-34.485794,-16.673624,-8.975327,-16.584724,20.668358,-14.340336,-37.218292,17.87077,12.806641,24.049698,9.695454,-38.561752,23.91259,-21.989563,-28.872261,26.384773,-33.287292,a
-41.04512,2.238266,-6.253742,26.369228,-25.081558,-15.639801,23.657309,51.85477,25.410608,-6.6915894,10.458843,-1.8265686,16.631712,-64.81467,15.026672,5.98085,-29.29327,-40.145264,-42.02054,12.022211,-9.485165,14.602631,5.558131,21.25716,-25.696543,-35.220062,14.718765,13.790197,-23.529203,-26.018341,-67.408516,-11.211792,26.535263,-75.77702,33.643467,-23.87676,2.333847,-1.4991322,42.3705,17.498468,-26.71553,41.025936,1.3299217,-29.960022,-15.852974,-10.767517,-16.320633,18.580708,-15.3622055,-35.425247,20.374573,14.471008,29.060825,8.09856,-35.742218,28.588238,-25.07019,-26.599762,24.798481,-30.520966,a
-41.100876,2.4513474,-6.0712166,26.918503,-24.619781,-15.729561,24.17342,51.746426,25.593914,-6.3893127,10.46479,-0.9202118,15.3405695,-64.56882,14.93937,6.239334,-29.047703,-40.039856,-41.818405,12.243044,-9.211552,15.59877,4.162797,21.478619,-25.802797,-34.996185,14.621429,13.996492,-23.35923,-25.999527,-65.940315,-9.570923,25.035099,-75.28783,33.77443,-23.891722,2.161255,-1.5194302,42.527115,17.665232,-26.362411,41.168236,1.5248909,-29.720383,-15.772476,-10.963486,-16.268084,18.752827,-15.230961,-35.462723,20.314013,14.936478,29.320683,8.196789,-35.605927,28.828167,-25.25438,-26.46749,24.865788,-30.28859,a
-41.165146,1.8554506,-5.5438004,26.539543,-24.865982,-16.1153,23.141378,51.353916,25.746197,-6.601776,10.077038,-0.6859894,13.622593,-64.474625,14.683956,6.200569,-28.88615,-40.147034,-42.36052,11.909397,-9.083885,16.077118,2.677085,21.386929,-26.098082,-35.058334,14.353653,13.965787,-23.781631,-26.460083,-65.13605,-8.887665,23.139584,-75.053406,33.113937,-23.873407,2.0816498,-1.8765087,42.218258,17.023533,-26.730072,41.168304,0.97709656,-30.173645,-15.465797,-10.848587,-16.635403,18.209728,-15.419029,-35.729294,21.297075,14.921814,29.416769,7.8143654,-35.918823,28.584866,-24.98819,-26.833332,24.451992,-30.545792,a
-41.315674,2.653864,-4.662998,27.222145,-24.01445,-16.297184,24.19395,50.751102,25.940351,-5.821884,9.925648,-1.5299835,12.445457,-64.70476,14.075123,6.963684,-28.866966,-39.727966,-41.721268,12.856947,-8.172668,15.233063,1.2107,22.004154,-26.586035,-34.246094,14.065186,14.974125,-23.555456,-26.275772,-64.655334,-9.029266,22.111933,-74.97592,33.41967,-23.891142,1.4918365,-2.1867504,42.87523,17.599134,-25.403778,41.93967,1.1750565,-29.21991,-15.021282,-11.558456,-16.564491,18.335651,-14.963276,-35.741486,21.53418,16.554596,30.475893,8.085682,-35.222153,29.514114,-25.68399,-26.339325,24.59428,-29.485138,a
-41.219955,4.5134087,-4.832508,29.111057,-21.68837,-16.531239,27.43608,50.915558,26.006062,-4.653549,10.309456,-0.72517395,12.70946,-64.606125,13.825463,7.4042816,-29.762691,-39.100754,-39.09021,14.43796,-7.8517113,15.478989,0.9257431,22.431313,-26.494553,-33.434402,14.479324,16.120169,-22.922329,-24.98201,-64.97892,-8.00737,22.689667,-75.15534,34.821415,-23.927982,1.243515,-1.9233866,44.054066,19.240248,-23.475433,42.722454,1.9528923,-27.360107,-15.158745,-12.348892,-15.853606,19.0719,-14.823509,-35.15863,20.121094,17.781937,31.751728,8.255131,-34.161484,31.06704,-26.810226,-25.160088,24.758041,-28.368622,a
-41.251633,5.1398916,-5.0126686,29.85698,-20.803253,-16.154213,28.854155,51.089443,25.690844,-4.296753,10.872211,-1.1271515,13.56188,-64.712395,14.170447,8.118877,-29.621914,-38.84407,-38.07509,14.744766,-7.298088,14.83609,1.8949213,23.10883,-26.385332,-32.988464,14.344635,16.072317,-21.956951,-24.824127,-66.332726,-8.966232,23.862644,-75.74748,35.54762,-23.973309,0.95373535,-1.4713697,44.318443,20.065788,-22.753052,42.606964,3.1186905,-26.813751,-15.32095,-12.703079,-15.411672,20.162914,-12.959785,-34.788147,18.919065,18.584625,30.279064,10.66148,-32.670715,30.603508,-27.15689,-24.749695,26.957676,-26.291,a
-41.3674,4.7470293,-5.919113,29.686367,-21.81488,-14.630074,27.910275,51.75053,24.9697,-4.7604065,11.96217,-1.6084595,16.467255,-64.63495,15.484604,8.877102,-26.505152,-39.043106,-40.15959,13.749412,-6.911747,14.505463,4.7949753,23.8839,-25.836094,-33.13614,13.981384,14.557377,-20.364048,-25.512543,-65.974045,-9.856369,26.392174,-75.443085,36.004616,-24.017391,0.86209106,-0.46457767,43.696762,20.005917,-23.352432,41.349834,5.061508,-27.524002,-15.892292,-12.521027,-14.975917,22.003002,-11.914097,-35.157745,17.101679,18.516617,28.527601,12.1442375,-33.027695,29.500664,-26.76892,-24.971169,28.36308,-26.518127,a
-41.37111,-4.023123,-12.470768,21.298643,-32.652985,-5.9481506,15.259704,54.97428,19.66877,-10.692261,17.18882,-8.888947,33.497444,-61.329445,23.907545,10.24057,-16.198212,-40.910904,-51.069504,1.2793245,-7.2924004,10.197922,23.71148,25.187843,-21.092258,-34.967575,9.289856,-0.13663387,-10.89259,-33.619003,-56.7935,-18.562027,38.354164,-68.58496,31.998669,-23.44796,0.53567505,5.2631035,31.905582,13.00115,-30.162918,26.28246,15.659477,-35.776077,-19.351223,-8.719498,-13.532173,31.369255,-8.166893,-39.098267,8.79819,14.624313,12.150386,17.579979,-37.86322,16.011822,-19.892975,-28.704016,32.841522,-30.211624,a
-42.337296,2.0671358,-16.801746,40.16192,-17.532974,18.472942,40.039234,48.279842,22.305216,5.9830627,30.654194,-19.510345,59.57919,-47.21335,29.827488,19.660374,12.484959,-36.926254,-38.623962,-0.6653533,2.3691368,-1.0978699,46.946545,30.188808,-12.017204,-27.86345,8.286346,-8.897421,10.995895,-29.712265,-28.326992,-24.712357,59.099377,-43.45655,35.925583,-18.925917,-3.6634674,14.359066,24.729727,18.25105,-17.501083,12.602192,34.83605,-25.715546,-20.039494,-14.736145,-3.8579428,44.601788,6.878517,-37.943665,-15.400712,27.300629,0.37186432,30.711391,-31.056839,10.63156,-26.474243,-19.798656,40.75366,-21.04367,a
-40.905334,-16.635767,-5.786747,64.22736,1.9385071,-10.3761215,73.91113,51.659184,47.344017,11.24968,15.089619,-53.849823,19.08933,-45.056084,-15.998491,-37.14118,-27.65048,-50.93367,-7.470093,-1.9390697,-32.762527,-36.868942,-0.4132805,-33.311676,-15.811611,-57.564636,-11.298691,12.277619,-57.469826,-9.404526,-41.051296,-62.545135,32.96047,-47.24444,27.952026,-25.918514,12.746124,16.386663,41.54468,22.412422,-38.1911,51.399467,-60.44681,-27.267715,-24.014122,0.9138489,-0.5299187,-54.141434,-50.300648,-27.750366,18.787344,17.082596,54.18374,-45.530117,-44.631058,42.461323,-24.728165,-27.02225,-34.7622,-52.151764,a
