@relation alphaRight

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z}

@data
-4.886818,50.61792,-23.230463,-25.971088,10.788147,-28.88512,-38.803368,-15.159363,-40.043118,-43.8329,-27.957748,-56.302547,-7.062153,-24.75647,-19.429768,-44.546257,-34.02237,-13.330994,-50.347435,-13.626312,-7.4989605,-42.724804,-0.14543152,-6.1424913,0.36075974,-23.331055,-0.7665396,-41.51319,-33.908585,6.8576765,-49.95956,-9.561356,4.547984,-42.465363,5.4552765,1.2766676,6.553093,-15.751724,17.511654,-21.952023,-42.82508,27.865383,-43.795784,-30.309967,26.619339,-47.22071,-14.172745,22.511692,8.534946,-6.2829742,34.422844,-12.696392,-28.157028,44.711487,-29.099476,-22.261475,41.12103,-34.688805,-9.271622,34.33883,a
-3.105732,50.06778,-24.683588,-25.129333,10.705017,-30.018913,-38.425484,-15.104874,-40.95066,-43.407616,-27.988876,-57.156982,-7.4829483,-25.08049,-18.848024,-45.695683,-30.060318,-12.283104,-48.85137,-8.8228,-7.5212708,-39.85164,3.8343658,-6.8289385,-0.2932167,-23.344284,-0.11994743,-43.13233,-29.713837,6.7851143,-48.784836,-4.7094116,3.279276,-39.841698,9.405563,-0.3472557,5.8475075,-15.435181,18.03552,-24.256344,-40.693092,28.452055,-44.946423,-26.483795,26.13962,-46.70063,-10.24263,21.432161,7.8535194,-5.5579834,34.708565,-14.674633,-26.227493,44.726234,-30.39568,-19.124924,40.354485,-34.4318,-5.788666,33.15526,a
-3.5988464,50.59961,-23.50394,-24.98818,11.093185,-30.187584,-37.881023,-14.659897,-41.719917,-42.82342,-27.575531,-57.91321,-7.0274734,-24.717224,-19.492216,-45.384632,-27.026108,-12.31534,-47.333725,-5.626663,-7.6323605,-38.162857,6.9072723,-6.943595,0.014190674,-23.336578,-0.6784897,-43.262325,-27.123962,5.341463,-47.511482,-1.8030396,2.1384945,-38.25021,12.201141,-1.098093,5.929695,-15.785202,17.702671,-23.757706,-41.83059,27.346527,-44.414383,-27.557236,25.13208,-45.85794,-11.196274,20.744858,7.69495,-6.284622,34.620007,-14.493797,-27.527481,44.185585,-30.19839,-20.407059,39.783833,-34.032413,-6.9085693,32.779125,a
-5.9342003,51.06659,-21.970387,-25.080046,10.786285,-30.56496,-36.31142,-15.103531,-43.44964,-40.127052,-27.504257,-60.335335,-5.203022,-24.415497,-20.422647,-43.558174,-28.3098,-13.955277,-46.322884,-7.1011963,-8.835034,-37.69121,5.7776337,-7.691057,1.3425484,-23.264786,-1.4153099,-42.018097,-27.896484,3.2583466,-46.50825,-2.5474243,0.6646061,-37.552773,11.791672,-1.8953094,6.4259453,-16.004593,17.328543,-22.041708,-43.88395,25.393408,-42.97812,-30.05745,22.979883,-44.404186,-13.581604,19.039564,7.28846,-6.9817657,34.574364,-14.159061,-29.720505,42.193665,-29.69681,-22.446136,37.463753,-32.976746,-8.489944,31.104391,a
-2.4499702,50.284286,-24.314516,-24.894878,11.314911,-30.682093,-38.255394,-14.200287,-42.210876,-43.019016,-26.968323,-58.57392,-6.5834274,-24.941101,-19.36164,-45.16265,-25.899216,-13.129835,-46.51485,-4.3352966,-9.026847,-37.060772,7.9886627,-8.37961,-0.14273071,-23.343369,-0.35079765,-43.73689,-25.253342,4.0471725,-47.03124,0.14131165,0.34280586,-37.452217,13.964813,-2.7421865,5.2336845,-15.573746,18.104841,-25.456944,-40.720154,26.962118,-44.690544,-24.824417,23.394949,-43.962437,-8.513443,18.658392,6.524357,-5.846115,34.935783,-16.604845,-26.777252,42.81153,-31.12238,-18.022736,37.397697,-32.360657,-3.932129,30.622992,a
2.4464378,49.58139,-25.717888,-23.361822,12.635635,-31.363865,-38.813236,-11.920532,-42.349747,-44.45304,-24.738602,-58.392,-8.282665,-24.836426,-18.83672,-46.95059,-22.532227,-13.583873,-46.71415,-0.8261261,-10.054726,-36.333206,10.731155,-9.468553,-2.1520386,-23.245392,0.27692795,-45.84641,-21.819199,3.7710476,-47.3685,3.6224365,-0.68642044,-36.815,16.674667,-3.946313,3.4643555,-15.432648,18.64268,-29.565847,-37.48268,27.33233,-46.59251,-19.495346,22.654787,-43.39176,-3.6072235,17.52297,5.216648,-5.366699,35.23121,-19.868841,-23.948685,43.011208,-32.98398,-13.646561,36.800766,-31.878452,0.30204773,29.716349,a
4.504013,48.10356,-28.133087,-22.486122,11.789047,-32.0981,-38.390835,-12.819366,-42.29158,-43.722633,-26.11029,-58.051888,-8.11227,-25.620499,-17.83407,-46.923412,-22.590897,-14.280649,-46.600876,-0.7415619,-11.797169,-36.113308,10.725174,-11.345995,-2.6721573,-23.151016,1.394928,-46.422653,-20.640121,3.1357403,-47.128128,4.550064,-2.7311459,-36.11477,17.141861,-6.2689676,2.419342,-14.498657,19.535955,-38.07927,-17.371918,21.613188,-42.28309,5.967331,13.072817,-32.759007,19.093277,7.972395,3.766945,-3.6126099,35.63723,-27.302406,-11.856857,36.989304,-33.489304,2.4118195,28.338434,-27.048195,15.16362,21.867086,a
6.7097015,47.94182,-27.969105,-20.01299,11.744125,-34.178543,-35.00657,-12.861282,-45.676704,-38.77109,-26.170319,-61.868122,-5.8221436,-25.886734,-18.337187,-44.789513,-22.815903,-18.810669,-44.55905,-0.9441681,-16.521652,-34.124332,10.493271,-15.114437,-2.460472,-23.178268,1.3303223,-46.10554,-20.197678,-1.7785053,-45.568,4.930847,-7.9210873,-34.000336,17.290665,-10.326865,0.57683563,-14.302078,19.820087,-39.944275,-14.942383,16.6049,-41.68824,8.495407,7.49671,-31.239866,21.29535,3.4959774,0.0715065,-3.2677002,35.86879,-31.424778,-8.753525,32.264606,-34.68982,5.9412384,22.771786,-26.55674,18.160797,17.248184,a
8.801052,47.431107,-28.258469,-19.342596,12.63884,-36.027985,-35.05284,-11.093918,-48.372444,-38.776604,-24.02826,-64.87398,-5.6557884,-25.99289,-18.23882,-44.369183,-20.912262,-20.128365,-43.054085,0.9455261,-18.08556,-32.21031,11.962784,-16.438984,-3.0007439,-23.103424,1.5108471,-46.153225,-17.369202,-3.820467,-43.66732,7.612274,-10.082193,-31.411085,19.37259,-12.042651,-0.49347687,-14.056412,19.99729,-40.488083,-10.226624,13.79471,-38.676857,13.182861,4.6270504,-26.868202,24.94896,1.2912426,-1.3852425,-2.8096924,35.880913,-32.828796,-4.441925,29.267355,-33.17262,10.478729,19.573736,-23.459568,21.772903,14.667288,a
9.504387,47.478516,-27.949333,-19.369396,13.489136,-36.54926,-35.438004,-9.675766,-49.496407,-39.17855,-22.23761,-66.2795,-5.5216255,-25.896042,-18.416832,-43.909367,-18.857819,-20.642735,-41.55835,2.908554,-18.55383,-30.410133,13.598511,-16.78727,-3.1547585,-23.091019,1.3815842,-45.731926,-14.848358,-5.151741,-41.766407,10.028961,-11.055681,-29.122532,21.431137,-12.6326475,-0.88124084,-14.123291,19.936758,-40.245113,-7.526779,12.211515,-36.524193,15.786392,3.3808136,-24.140118,27.065414,0.4771557,-1.9537163,-2.9273224,35.84504,-33.08564,-2.5911255,27.733904,-31.988829,12.410934,18.223646,-21.590622,23.274979,13.771151,a
11.307308,49.197525,-24.030333,-18.101198,16.731049,-36.03033,-34.365032,-4.981735,-51.079723,-38.02847,-16.259018,-68.767746,-5.311428,-24.365417,-20.45453,-43.062897,-14.559647,-23.058994,-39.308914,6.7869873,-19.331448,-27.714336,16.752533,-16.515022,-3.5998383,-23.06314,-0.43399048,-45.145706,-11.306015,-8.125002,-39.169807,13.6064,-11.747709,-25.90863,24.399353,-11.878401,-1.8310852,-15.523132,18.798874,-40.403564,-6.2770233,9.889257,-35.072975,17.399094,3.0806522,-22.140495,28.326843,1.5482464,-3.2734299,-5.501404,35.443935,-33.794773,-2.4944,25.722523,-31.049606,12.987976,17.387646,-19.815609,23.457047,14.198467,a
9.919224,48.530884,-25.92431,-19.558884,15.532913,-36.176502,-36.187214,-6.6941223,-50.029243,-40.497528,-18.534363,-67.19591,-5.8597717,-25.022385,-19.488878,-43.77574,-15.620941,-20.93877,-40.101177,5.8623505,-18.00083,-28.512077,16.015411,-15.930429,-3.3971977,-23.094437,0.402483,-45.352222,-12.051254,-6.021282,-39.889797,12.817993,-10.619741,-26.801834,23.778107,-11.591801,-0.9661217,-14.955505,19.316261,-39.989574,-6.492859,11.683319,-35.29257,17.026886,3.93153,-22.580088,28.05928,1.5457134,-1.8657684,-4.44162,35.693756,-32.872063,-2.3873901,27.357689,-30.843903,12.786987,18.283836,-19.924156,23.269379,14.17852,a
5.8674126,50.118942,-24.070156,-21.802032,15.82724,-35.088917,-37.494034,-6.723404,-49.499695,-41.727917,-18.004776,-67.05728,-5.15641,-24.481026,-20.355936,-43.540405,-17.099014,-19.822012,-40.877888,4.4064636,-16.06822,-29.795511,15.113068,-14.012022,-1.976738,-23.257004,-0.51056004,-44.75258,-14.567154,-4.7714396,-41.015305,10.772278,-8.43331,-28.678276,22.570435,-9.415497,0.7552757,-15.79982,18.64172,-38.938503,-9.186005,12.865088,-35.82526,14.880936,6.0518045,-23.863285,26.729996,3.701541,-0.08489227,-6.0729675,35.50162,-31.470232,-5.321747,28.466255,-30.548113,10.214264,19.835358,-20.355099,21.372421,15.643371,a
-3.061882,51.982086,-20.351807,-26.04428,15.057037,-33.439274,-39.141613,-8.190567,-49.264904,-42.95513,-18.544144,-67.47821,-3.3195534,-23.50438,-21.835688,-42.16,-21.393433,-17.953194,-42.0057,-0.021209717,-12.769543,-32.325195,11.964661,-10.69469,1.228241,-23.207932,-2.222499,-42.53929,-20.474716,-2.8337917,-42.68458,5.3332977,-4.6745806,-32.249542,18.850952,-5.5387206,4.4159317,-16.774933,17.228436,-36.13868,-15.453217,14.721526,-36.837143,9.229858,9.663064,-26.807503,22.778687,7.461087,3.5806923,-8.457687,34.826706,-28.099922,-11.43956,30.078323,-29.817398,4.492462,22.336807,-21.514404,17.09932,18.082104,a
-9.392439,53.762665,-12.127075,-26.88491,17.373856,-32.93092,-36.475983,-4.1125336,-53.149418,-39.087025,-12.389709,-72.59511,-0.24424362,-20.017883,-25.2883,-39.07356,-23.108292,-21.995333,-41.52185,-2.9153137,-13.633816,-33.40225,9.693283,-9.5382,4.1198654,-22.246994,-5.757985,-39.64369,-24.792816,-7.0660734,-43.02605,0.7585144,-4.796239,-34.384846,15.429932,-3.2332697,6.371605,-18.602463,14.528231,-34.01964,-21.828018,11.23419,-37.724133,3.0763702,10.059935,-29.429596,17.914795,10.245771,4.407757,-13.311768,33.175625,-26.684032,-19.077606,27.246384,-30.10732,-2.4824524,21.8065,-23.271122,11.457611,19.589375,a
-3.1297455,54.257324,-13.117002,-24.387138,20.305725,-34.525997,-36.158558,0.29588318,-55.104645,-40.64435,-8.835175,-73.81201,-3.2875328,-20.331268,-24.821466,-42.10769,-18.617554,-20.558996,-41.93605,1.9132843,-12.677319,-32.29438,13.568329,-9.0889,1.2590218,-22.690704,-5.3481674,-42.51762,-20.055664,-5.6694374,-42.89265,5.747101,-3.7879581,-32.596756,19.352768,-2.6726875,4.4373665,-18.950073,14.796043,-36.117744,-17.340607,12.472122,-36.84531,7.80159,10.83762,-26.834469,21.538101,10.514832,3.590374,-13.096634,33.35927,-28.112738,-14.969727,28.21101,-29.488266,1.8114014,22.44804,-20.981453,14.709793,19.757221,a
-4.0066986,53.67148,-15.133673,-23.337343,19.970184,-38.659874,-34.32833,-0.37748718,-59.338654,-40.152004,-12.106506,-76.130875,-3.6924477,-21.316147,-23.92197,-42.387085,-19.583939,-18.646118,-42.090065,1.2790222,-11.695269,-32.429726,13.13353,-8.897575,1.3579636,-22.86995,-4.491928,-42.44362,-20.757858,-3.8586884,-43.141594,5.087326,-2.8573456,-33.014748,18.858673,-2.456131,4.99498,-18.314987,15.405506,-35.62496,-17.372192,14.049374,-36.831707,7.6737213,11.484917,-27.060787,21.54242,10.388973,4.547451,-11.747955,33.74255,-27.25528,-14.093292,29.478054,-28.930641,2.4213562,23.061657,-20.617466,15.268372,19.623638,a
-10.189098,53.464752,-12.78322,-23.960281,20.419601,-40.73504,-34.430153,-4.020035,-56.720257,-42.81631,-22.694687,-62.584885,-2.450264,-20.701874,-24.611,-40.84981,-22.72136,-17.574898,-42.059063,-2.1098938,-10.000523,-33.41089,10.514008,-7.257395,3.5389633,-22.420547,-5.463602,-40.228767,-23.93924,-3.1140785,-42.630432,1.7164459,-0.77292633,-33.502617,16.156769,-0.049022675,7.508335,-18.23462,14.451359,-33.065414,-20.774307,14.6214905,-36.26263,4.181549,13.100529,-27.663464,18.81932,12.204483,7.1447678,-12.423096,33.04349,-24.450283,-17.560287,29.808975,-27.802149,-1.0710297,24.014187,-20.826288,12.58429,20.721085,a
7.251526,52.447296,-17.955662,-14.772312,22.012909,-43.482727,-33.2528,-0.46247864,-54.242363,-48.03176,-15.780319,-53.60187,-5.3509865,-21.81372,-23.147377,-43.061783,-11.670731,-21.379417,-38.615604,9.149918,-15.866043,-26.875628,18.944,-13.050442,-2.4443932,-22.98851,-3.2572021,-44.49642,-11.193893,-7.251543,-38.975887,14.082001,-6.9108047,-25.99215,25.150146,-5.7782364,0.1526146,-17.883484,16.66961,-39.108673,-8.935883,11.083935,-34.743244,15.595764,7.279789,-22.268475,27.123123,6.563362,-0.74063873,-10.178085,34.54144,-31.865461,-6.762924,27.146687,-29.752743,9.242264,19.65799,-18.917294,20.077072,16.315136,a
5.4703674,53.28328,-16.02108,-14.883484,21.426392,-41.196293,-31.604654,-1.6105042,-53.53101,-45.838837,-17.442764,-53.968742,-1.076561,-21.5083,-24.01056,-39.339996,-13.855637,-26.34644,-36.93062,7.0967255,-20.112692,-26.281467,17.59993,-15.875191,-0.39393997,-23.007797,-3.9423485,-42.386776,-13.759018,-12.573835,-38.643883,11.797516,-11.051615,-26.6842,23.675186,-8.179192,-0.47415543,-18.267288,16.241917,-39.404617,-12.051483,6.3176613,-36.840714,12.847595,3.3524284,-25.499157,25.484879,4.1777267,-3.9638672,-11.120911,34.02744,-34.08573,-9.151154,22.896687,-32.15018,7.189728,16.11882,-21.846016,18.873215,14.30357,a
-11.601753,53.271194,-12.380894,-21.986874,18.28511,-39.418922,-29.806177,-6.421097,-56.4748,-37.144962,-25.145782,-63.47428,6.0698853,-18.975723,-25.364372,-32.636246,-23.564453,-28.345821,-37.004814,-3.3529205,-20.85749,-30.268505,9.681824,-15.71978,6.9873276,-21.606293,-5.42231,-35.71302,-25.207489,-14.757875,-40.035347,0.078201294,-11.379263,-32.36328,14.812042,-7.327446,5.195095,-18.584518,15.011494,-33.620262,-24.116333,4.26556,-39.277325,0.4059143,2.8557625,-32.802696,16.011871,4.73888,-0.57001114,-14.196106,33.096817,-29.664305,-20.782516,21.045189,-32.913048,-4.200424,15.46035,-26.887312,10.261963,14.750069,a
-17.743767,52.352448,-8.371902,-24.180874,21.563217,-41.13651,-28.631615,0.42662048,-63.404793,-31.901749,-14.501236,-78.2348,6.160946,-16.85315,-26.800882,-31.960321,-25.471573,-27.57655,-37.90165,-6.1833954,-18.839684,-32.20486,7.261307,-13.504444,8.730907,-20.436462,-7.1539307,-33.92964,-28.009247,-13.948883,-40.462543,-3.5212097,-8.741123,-33.97679,11.660553,-4.289963,8.0769005,-18.716034,13.497845,-30.74598,-27.27298,4.996624,-38.464256,-3.2814941,5.406208,-33.17565,12.700729,7.775135,3.1781502,-15.92804,32.147316,-25.883503,-24.78769,21.563026,-31.222126,-8.354492,17.301704,-26.829592,6.700577,17.141861,a
-18.783188,52.32814,-6.218712,-25.721996,23.09964,-40.284527,-31.095266,1.6435242,-62.037785,-34.43739,-12.271866,-77.806625,4.9185753,-16.134827,-27.4678,-33.023056,-25.487686,-26.434996,-38.822674,-6.3936462,-17.191206,-33.025826,7.072418,-12.020126,8.586449,-20.115479,-8.07325,-34.263786,-28.186234,-12.780827,-40.65798,-3.8911438,-6.59,-33.966934,11.194916,-2.1173592,9.02607,-18.858658,12.617584,-30.141,-27.545837,6.046318,-37.433475,-3.4603882,7.475174,-31.63173,12.327347,9.944958,5.1067314,-16.546371,31.561333,-24.37904,-25.416153,22.23307,-29.924978,-8.802109,19.082458,-25.460922,6.2282715,19.449516,a
-27.242153,48.77211,-2.2031593,-28.707228,23.30812,-39.78468,-30.87922,1.1431427,-61.38184,-32.240513,-13.570114,-76.715836,8.306671,-12.383408,-28.599361,-27.05515,-28.948029,-30.406143,-36.762733,-12.038559,-20.23274,-33.640125,1.8165588,-13.911079,12.088104,-17.562836,-9.512146,-27.460741,-34.657852,-17.702967,-39.67184,-13.253387,-9.8162,-36.51281,2.3591003,-3.600544,11.764717,-18.267838,11.206974,-25.61515,-31.615814,2.4157982,-36.112247,-8.956253,5.834244,-32.682564,7.174347,9.963863,7.0137177,-18.494476,30.100098,-20.311588,-30.949738,18.55478,-28.425045,-15.139114,17.602882,-26.390358,0.17817688,20.288994,a
-30.03909,47.284927,-0.5375862,-28.264568,24.034393,-39.514454,-28.661734,0.4698944,-59.688652,-28.83508,-15.297165,-74.00067,9.567486,-10.500931,-28.690577,-25.217945,-28.10968,-31.521757,-35.48613,-11.519104,-21.37372,-32.900833,2.345398,-14.833807,13.141613,-16.362274,-9.761295,-26.220009,-33.28499,-19.127466,-38.523598,-12.451828,-9.958786,-35.7416,2.8158264,-2.780861,12.324642,-18.064392,10.886196,-23.9743,-33.10768,0.45573044,-35.45757,-11.043152,4.5327377,-32.649193,4.99263,9.429638,7.1086693,-19.446838,29.606667,-19.091053,-32.784958,16.538788,-28.153599,-17.47435,16.94609,-27.002052,-2.3960114,21.104523,a
