@relation alphaLeft

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z}

@data
-36.317596,16.004135,25.008163,32.54061,21.317154,-61.972153,32.139767,12.033768,32.43861,27.206284,-30.578575,-7.531067,39.07815,-31.473316,-5.5678215,19.424759,-82.95816,-22.12059,27.651794,25.910175,13.420738,-23.557037,30.307123,27.26474,-32.300743,-8.030121,-5.3307343,25.048561,-20.038235,-30.237045,-10.532486,6.1331177,35.57404,-18.095963,29.535536,-14.873882,-14.257721,-12.380581,39.635612,23.364609,3.0503235,35.28471,-4.5487366,-11.060562,5.6701126,-19.487854,-14.889347,5.0365067,-2.1149597,-34.58763,31.786108,46.45732,32.172554,9.245026,-14.443176,35.139263,-24.305801,-12.609161,17.579285,0.6601715,a
-35.757812,16.553318,25.323769,32.814434,20.626663,-61.892365,32.53473,11.511978,32.21139,27.13556,-30.627056,-7.0205536,39.446648,-30.593277,-5.0276203,20.149559,-82.98955,-21.25093,26.587463,26.108583,14.32029,-23.49681,31.219028,27.690964,-32.25677,-7.026764,-6.081085,24.863878,-19.038544,-29.970764,-10.176212,6.707321,35.537857,-17.41922,30.435125,-14.744175,-14.807434,-11.880377,39.899708,24.116781,3.9297943,35.110268,-3.8079376,-10.269897,5.866104,-19.685593,-14.5494175,5.430809,-1.1223068,-34.10997,30.63969,47.35118,31.906206,9.980133,-13.49353,35.30557,-24.073395,-12.423742,17.969482,1.7047272,a
-35.411285,16.84446,25.510864,33.067364,20.337784,-61.873165,32.874737,11.189285,32.131027,27.14093,-30.678783,-6.748398,39.67188,-30.040741,-4.6780586,20.600739,-82.98502,-20.727844,26.249908,26.19405,14.881073,-23.477783,31.763565,27.953156,-32.221107,-6.4260864,-6.5323486,24.72745,-18.418179,-29.833069,-9.943546,7.013443,35.531425,-16.990742,30.954517,-14.661312,-15.129089,-11.573696,40.063324,24.529915,4.426346,35.033413,-3.3641434,-9.831085,5.9839096,-19.78955,-14.359173,5.655281,-0.5092697,-33.841354,29.963907,47.858276,31.77326,10.414963,-12.961761,35.401672,-23.91504,-12.346573,18.183685,2.2977753,a
-35.50357,16.69791,25.5635,33.15656,20.900284,-62.184208,32.951885,11.084869,32.23382,27.346375,-30.913685,-6.8924255,39.650803,-29.975574,-4.6896076,20.60759,-83.13378,-20.869629,27.363602,26.15026,14.9300995,-23.624237,31.709309,27.933708,-32.206898,-6.54541,-6.593857,24.774134,-18.316105,-29.93274,-9.926464,6.89151,35.5418,-16.948853,30.887693,-14.628719,-15.130829,-11.612616,40.014565,24.399124,4.403061,35.000687,-3.3232422,-9.893082,6.026642,-19.735779,-14.415197,5.6436844,-0.4647827,-33.993607,30.0942,47.80078,31.842297,10.382858,-13.138412,35.39369,-23.82167,-12.418001,18.108818,2.160904,a
-35.57303,16.80046,25.658806,32.66089,21.316742,-62.552227,32.272945,10.854004,31.968567,27.540253,-31.230705,-6.830475,39.52828,-30.196732,-4.91663,20.378105,-83.40388,-20.959854,28.081284,26.326,14.769882,-23.577988,31.525017,27.727615,-32.170273,-6.641861,-6.607254,25.01105,-18.454132,-29.791336,-10.178349,6.9471283,35.445023,-17.228111,30.836813,-14.540031,-15.149902,-11.698799,39.898426,24.399963,4.617981,34.83066,-3.5396805,-9.663742,6.1362762,-19.754242,-14.343491,5.4199295,-0.6814499,-34.05246,30.109007,47.84442,31.998262,10.059654,-13.196426,35.49706,-23.83316,-12.197456,17.803444,2.1060028,a
-35.54686,17.189608,25.542503,31.446266,21.44252,-62.421417,30.73008,11.03038,31.199242,27.660904,-31.092201,-6.4008026,39.40436,-30.7,-5.1721725,19.986382,-83.25655,-20.901978,28.231125,26.61869,14.298447,-23.08368,31.395094,27.493057,-32.185,-6.6732025,-6.334839,25.225502,-18.976196,-29.365295,-10.440369,7.284683,35.294113,-17.652042,30.873747,-14.575047,-15.086273,-11.737392,39.86624,24.645145,4.8688965,34.73717,-3.9530945,-9.287567,6.0800705,-19.902039,-14.161945,5.16893,-1.1823654,-33.803207,29.907263,47.930542,31.946625,9.6766815,-12.919846,35.574795,-24.151062,-11.810036,17.58313,2.2688599,a
-35.074265,17.599245,25.9394,30.20835,18.718323,-62.044655,29.255909,10.231644,30.273552,26.498215,-31.065338,-6.2499847,39.45691,-30.323845,-5.1124535,20.347702,-83.23323,-20.204514,24.271515,26.811615,14.892845,-23.236069,31.63633,27.617348,-32.074783,-5.875595,-6.91568,25.204254,-18.503262,-29.334824,-10.571632,7.506302,35.19272,-17.5556,31.183134,-14.321144,-15.447357,-11.579212,39.95774,25.023693,5.327194,34.675907,-3.810608,-8.918991,6.411064,-19.950027,-13.946823,5.0816727,-0.61772156,-33.50992,29.396025,48.421463,31.878365,9.899048,-12.318222,35.691418,-23.854568,-11.544609,17.553406,2.9540863,a
-35.05179,17.340239,26.260216,28.900784,16.131393,-61.654213,27.679386,9.55983,29.625935,24.9691,-30.968414,-6.90184,39.4089,-30.171265,-5.256645,20.53492,-83.01048,-20.178162,20.939575,26.654919,15.267586,-23.939774,31.330336,27.643173,-31.974026,-5.760025,-7.265335,25.125526,-18.26857,-29.873276,-10.790009,6.98143,35.334873,-17.634846,30.866442,-14.10017,-15.525314,-11.744949,39.918755,24.720835,5.009033,34.82279,-3.840149,-9.39035,6.6918335,-19.75415,-14.092987,4.9127655,-0.2962494,-33.776627,29.821302,48.29854,32.02677,9.906235,-12.565613,35.65213,-23.439056,-11.669739,17.378418,2.842041,a
-36.198425,15.825544,26.210587,28.217943,14.532669,-61.42881,26.838585,9.599403,29.892765,23.53656,-30.828583,-9.890549,39.478024,-31.33915,-5.863083,19.931946,-82.90614,-21.695496,18.718643,25.7494,14.743996,-25.944885,29.536673,27.098282,-31.969955,-7.2658997,-6.804535,24.663288,-19.933334,-32.57457,-11.653408,4.1546173,36.788754,-18.843388,28.636337,-14.0904045,-14.922699,-12.512684,40.55313,23.094503,1.266861,37.38986,-5.758148,-13.424423,6.693878,-19.205627,-14.830883,3.4115906,-0.97818756,-35.16745,31.881876,46.95581,32.50266,9.1859665,-14.630569,35.27715,-23.132675,-12.371544,16.805542,0.8812561,a
-37.30185,14.364197,25.671524,28.687408,14.011185,-60.73638,27.403996,10.660858,30.723698,22.70523,-30.068546,-12.035278,39.282623,-32.5941,-6.1499405,19.225006,-82.35737,-23.321045,17.4151,24.872486,13.761871,-27.001923,28.062796,26.719467,-32.11218,-9.0289,-5.8087463,24.309528,-21.014671,-33.43492,-12.202793,1.9302063,37.57055,-19.83356,27.199114,-14.419453,-14.105591,-13.07309,40.080944,21.601824,-0.62306213,37.59825,-6.472145,-15.20726,6.2604218,-18.801056,-15.522453,3.070465,-2.0269775,-36.267685,33.607635,45.50081,32.634148,8.5182495,-16.528381,34.741417,-23.286789,-13.185951,16.498947,-1.0933533,a
-37.055847,14.860363,26.046387,27.486704,14.699631,-61.58592,25.861202,9.860062,29.868143,23.443268,-30.957062,-11.867523,39.293324,-32.532368,-6.3280563,19.264664,-83.34017,-22.912933,16.89302,25.271914,14.038704,-27.103058,28.09959,26.615486,-31.992119,-8.551544,-6.2622375,24.590054,-20.834259,-33.347305,-12.600441,2.1754913,37.508663,-20.070614,27.443638,-14.149025,-14.433441,-13.010567,40.081924,21.871704,-0.058929443,37.3538,-6.590042,-14.718048,6.603218,-18.91388,-15.240791,2.7690125,-1.91362,-36.294952,33.127518,46.030396,32.721226,8.272743,-16.331772,34.95605,-23.14119,-12.69812,16.091675,-0.83203125,a
-35.868088,16.506657,26.573006,26.47539,16.241928,-62.629402,24.795586,8.851639,28.458157,25.329788,-32.072433,-9.432297,39.655186,-31.076485,-5.7101307,20.220299,-84.45206,-21.061417,17.526855,26.044674,15.168388,-25.956879,30.014017,27.24733,-31.857101,-6.6151886,-7.434723,24.40874,-19.104923,-31.698914,-12.088577,4.698471,36.61557,-18.964394,29.63381,-13.849831,-15.430969,-12.159826,40.24379,23.767025,2.9890442,36.07198,-5.101143,-11.6740265,6.9996643,-19.445969,-14.369349,3.7030945,-0.5962143,-34.934525,30.762815,47.84085,32.035484,9.252739,-13.92218,35.384705,-23.011627,-11.811506,16.614502,1.6006775,a
-35.85309,15.86503,26.513908,27.651932,16.650314,-62.78979,26.31038,9.061165,29.29325,25.361313,-32.10309,-9.543701,39.680878,-30.211773,-5.326372,20.818832,-84.47804,-21.114197,19.569336,25.455454,15.668938,-26.175598,30.304934,27.746956,-31.89988,-6.613861,-7.5354614,23.877266,-18.192444,-31.806076,-11.347832,4.6548157,36.545338,-18.03852,29.670366,-13.950264,-15.339615,-12.160601,39.96931,23.44551,3.048706,35.660538,-4.0883255,-11.689438,6.8844986,-19.20549,-14.743544,4.522484,0.106658936,-34.94185,31.286676,47.460403,31.576296,10.082191,-13.9288025,34.953403,-22.69519,-12.534414,17.303497,1.6538849,a
-36.234207,15.112302,26.143272,28.513638,17.108383,-62.44472,27.44731,9.887787,29.986288,25.469788,-31.652397,-9.81163,39.68707,-30.013367,-5.0709743,20.916199,-84.06426,-21.700562,20.595383,24.872389,15.508194,-26.235214,30.30223,27.967628,-32.031776,-7.243759,-7.1418457,23.44851,-18.067192,-31.985931,-10.796356,4.3667755,36.633686,-17.567196,29.424446,-14.23996,-15.00592,-12.240904,39.76797,22.850285,2.5969696,35.534595,-3.6433945,-12.120407,6.524582,-19.029007,-15.130953,5.040016,0.010719299,-35.36827,31.937988,46.857727,31.436356,10.320175,-14.664398,34.621277,-22.742157,-13.209631,17.659248,0.90371704,a
-36.57808,14.630611,25.843964,28.7902,17.652542,-62.225468,27.825447,10.518097,30.301676,25.61438,-31.329292,-9.964142,39.61104,-30.127777,-5.0274277,20.769768,-83.68443,-22.223267,22.043762,24.543747,15.165993,-26.182053,30.153797,27.975342,-32.126587,-7.828903,-6.735199,23.266739,-18.270538,-32.079514,-10.570824,4.172806,36.650856,-17.468548,29.147942,-14.448692,-14.70871,-12.356501,39.610634,22.416348,2.1937714,35.47967,-3.5832825,-12.471085,6.2597427,-18.923218,-15.37356,5.2372284,-0.31438446,-35.676727,32.434437,46.377014,31.359194,10.263985,-15.231476,34.398884,-22.870789,-13.571577,17.7611,0.29029846,a
-36.934464,14.346403,25.087395,29.50167,19.077606,-61.32639,28.8098,12.090584,30.701727,26.047028,-30.177776,-9.603363,39.774475,-30.34597,-4.6344376,20.565628,-82.53662,-22.75003,24.586533,24.208939,14.461128,-25.489868,30.473999,28.116539,-32.346935,-8.538437,-5.91214,22.880875,-18.62482,-31.6371,-9.960686,4.3661957,36.741722,-17.161263,29.312054,-14.969643,-14.296112,-12.219862,39.559677,22.383469,2.0345306,35.311634,-3.295761,-12.410034,5.5864334,-19.01445,-15.519724,5.827446,-0.82289886,-35.574783,32.458122,45.975403,30.992752,10.439407,-15.37413,34.155685,-23.45636,-13.985472,18.268974,-0.042266846,a
-37.62642,13.843476,23.822533,30.561459,21.478973,-59.96537,30.232176,14.577217,31.355518,26.987701,-28.512669,-9.059341,39.904102,-30.91993,-4.1988316,19.914825,-80.89423,-23.849152,28.003922,23.77155,13.033478,-24.314453,30.759289,28.08564,-32.640205,-9.977325,-4.4432526,22.522686,-19.528538,-30.991104,-9.16008,4.6037445,36.821186,-16.906708,29.35379,-15.761765,-13.515488,-12.11167,39.476685,22.099419,1.5215912,35.184464,-3.199768,-12.536499,4.51606,-19.103455,-15.756998,6.4889526,-2.0644836,-35.703568,32.649982,45.11023,30.942217,10.22155,-16.17337,33.978615,-24.411682,-14.550875,18.687592,-1.1574249,a
-38.475845,13.087973,21.9571,32.4962,24.98439,-57.84722,32.824535,18.050446,32.466667,28.277298,-26.076088,-8.501923,40.200638,-31.473595,-3.3862877,19.081207,-78.226326,-25.288788,33.064316,23.031914,11.146957,-22.811356,31.307877,28.035545,-32.942703,-11.907349,-2.4631042,21.804712,-20.564587,-30.156174,-7.8962097,4.717743,37.029873,-16.344955,29.511974,-16.838478,-12.410477,-11.8422985,39.38173,21.72783,0.6930847,34.970768,-2.9095078,-12.819504,2.9734726,-19.133957,-16.083204,7.476906,-3.6277924,-35.82901,32.75671,43.75647,30.441433,10.09465,-17.224731,33.520477,-25.582825,-15.445917,19.359604,-2.6970978,a
-38.69687,12.976386,21.049423,33.39139,26.441467,-56.716927,34.00053,19.647911,32.92612,28.854935,-24.870296,-7.8808136,40.276775,-31.608624,-3.0203285,18.70179,-76.90794,-25.720062,34.965103,22.784866,10.26799,-21.82373,31.703445,28.010735,-33.035034,-12.594589,-1.5230103,21.437712,-20.922607,-29.46286,-7.214676,5.0956726,36.917374,-15.962227,29.774488,-17.314613,-11.90715,-11.671249,39.27553,21.767517,0.6277466,34.64975,-2.6381302,-12.578491,2.2502441,-19.18135,-16.144096,8.044647,-4.330757,-35.65483,32.61755,43.168335,30.181381,10.078957,-17.453339,33.367382,-26.166397,-15.729366,19.725662,-3.199829,a
-38.766068,13.004612,20.525055,33.806755,26.74501,-55.98298,34.529964,20.521141,33.161427,28.848618,-24.11752,-7.5395966,40.274105,-31.865349,-2.93441,18.394432,-76.02352,-25.914871,35.608093,22.73138,9.678368,-21.214005,31.798882,27.93174,-33.06521,-12.959442,-0.914917,21.33651,-21.38747,-29.103806,-6.9677277,5.2732544,36.8562,-15.931183,29.803928,-17.560455,-11.5781555,-11.6348915,39.297054,21.77166,0.42903137,34.67773,-2.7706604,-12.582031,1.8560104,-19.205902,-16.165012,8.151718,-4.90316,-35.54904,32.599472,42.77391,30.29134,9.878906,-17.672928,33.408924,-26.534592,-15.805328,19.808624,-3.5997772,a
-38.885864,12.935392,20.154106,34.272377,26.315002,-55.386776,35.10673,21.120064,33.46449,28.563507,-23.53492,-7.3689117,40.257217,-32.09219,-2.9084225,18.071182,-75.44246,-26.219818,35.133972,22.75085,9.185188,-20.826447,31.794998,27.796326,-33.076893,-13.390533,-0.46479797,21.493813,-21.729355,-28.855865,-6.843315,5.330307,36.84082,-15.967621,29.771637,-17.723785,-11.316635,-11.6445465,39.26613,21.753977,0.2652893,34.658463,-2.8769531,-12.604248,1.5848465,-19.194641,-16.2072,8.216682,-5.2857895,-35.434067,32.672623,42.42514,30.268343,9.757767,-17.763351,33.369823,-26.773987,-15.878796,19.873985,-3.8200684,a
-38.832565,13.16778,19.824455,34.660423,26.496902,-54.803284,35.614773,21.696716,33.528908,28.664902,-22.955704,-6.9303284,40.42559,-31.991081,-2.6539097,18.067467,-75.01612,-26.157974,34.936768,22.80874,9.004395,-20.331955,32.195717,27.880493,-33.10076,-13.413849,-0.22807312,21.380037,-21.680603,-28.43193,-6.5089874,5.6739197,36.841854,-15.700523,30.16447,-17.899273,-11.261902,-11.427137,39.35139,22.091799,0.50175476,34.540794,-2.6221771,-12.243942,1.3124008,-19.322784,-16.07876,8.528145,-5.3283615,-35.162125,32.202076,42.49388,29.901712,9.96183,-17.445679,33.30915,-27.044006,-15.836157,20.127846,-3.6104584,a
-38.90251,12.991444,19.72422,34.733368,25.590668,-54.619675,35.692802,21.826439,33.699795,28.242935,-22.805428,-7.0945435,40.31781,-32.21876,-2.7740192,17.906326,-74.93122,-26.309036,33.789536,22.680752,8.781944,-20.349564,31.949764,27.793259,-33.091698,-13.615707,-0.017547607,21.31062,-21.968666,-28.515503,-6.602417,5.47847,36.844505,-15.878731,29.891907,-17.92289,-11.082138,-11.565054,39.273552,21.856522,0.21176147,34.599617,-2.8568192,-12.503143,1.2583466,-19.22432,-16.200666,8.386398,-5.582733,-35.250107,32.55841,42.154556,29.839798,9.757889,-17.643799,33.177948,-27.05484,-15.942469,19.987556,-3.8386383,a
-39.038223,12.572374,19.627419,34.962017,24.241394,-54.29999,35.987755,21.969864,33.99824,27.301163,-22.520153,-7.505493,40.21497,-32.315063,-2.8022633,17.860947,-74.85199,-26.55452,31.808716,22.318829,8.647003,-20.572113,31.691631,27.802963,-33.08897,-13.899948,0.15145874,20.989464,-22.111404,-28.779312,-6.5539246,5.055069,36.897064,-15.903698,29.532173,-17.957771,-10.870483,-11.710897,39.132572,21.453959,-0.22419739,34.63068,-2.9532166,-12.953064,1.1940689,-19.03598,-16.426344,8.344276,-5.7106705,-35.448883,33.074448,41.675613,29.726088,9.68634,-17.997253,32.937172,-26.9449,-16.245237,19.9542,-4.1903076,a
-39.27324,11.833349,19.285957,35.723602,23.42212,-53.679485,37.026417,22.569054,34.580475,26.53772,-21.911018,-8.106888,40.215286,-32.144367,-2.484312,17.923752,-74.344406,-26.997559,30.630753,21.667322,8.525154,-20.881165,31.647577,27.931587,-33.111973,-14.385925,0.42544556,20.426743,-22.042446,-29.15384,-6.09774,4.425415,37.018383,-15.527248,29.2272,-18.142189,-10.540955,-11.727884,38.9503,20.912785,-0.8943329,34.58741,-2.699585,-13.63002,0.90721893,-18.752365,-16.767382,8.644646,-5.714035,-35.73294,33.58781,40.938324,29.435682,9.922096,-18.576279,32.516724,-26.788315,-16.899977,20.254242,-4.7876587,a
-39.44905,11.065775,18.987633,36.804356,23.06485,-53.117786,38.516544,23.147903,35.253063,26.109543,-21.359756,-8.745285,40.306202,-31.60114,-1.9208145,18.273071,-73.80218,-27.338531,30.130646,20.95021,8.7145,-21.351654,31.861856,28.26268,-33.148815,-14.706543,0.47103882,19.771448,-21.55653,-29.612442,-5.391823,3.811615,37.124527,-14.7937355,29.12381,-18.34119,-10.34845,-11.588966,38.771935,20.416714,-1.4387207,34.428074,-2.0524979,-14.244293,0.6172867,-18.481384,-17.07854,9.220154,-5.400276,-36.08452,33.85568,40.390823,29.081385,10.432899,-19.147507,32.075996,-26.517395,-17.64846,20.730911,-5.314377,a
